Date,Store Location,Product Category,Units Sold,Sales Amount,Promotions/Discounts,Day Type
2024-09-16,Delhi,Furniture,11,47135,0,Weekday
2024-09-16,Delhi,Cosmetics,32,19488,1,Weekday
2024-09-16,Mumbai,Electronics,21,49728,0,Weekday
2024-09-16,Mumbai,Clothing,37,11655,0,Weekday
2024-09-16,Mumbai,Groceries,62,5580,0,Weekday
2024-09-16,Mumbai,Furniture,9,22437,0,Weekday
2024-09-16,Mumbai,Cosmetics,25,18900,1,Weekday
2024-09-16,Bangalore,Electronics,23,23023,0,Weekday
2024-09-16,Bangalore,Clothing,37,38628,0,Weekday
2024-09-16,Bangalore,Groceries,64,11584,0,Weekday
2024-09-16,Bangalore,Furniture,9,23508,0,Weekday
2024-09-16,Bangalore,Cosmetics,22,12320,0,Weekday
2024-09-16,Hyderabad,Electronics,23,56603,0,Weekday
2024-09-16,Hyderabad,Clothing,32,23296,0,Weekday
2024-09-16,Hyderabad,Groceries,66,3300,0,Weekday
2024-09-16,Hyderabad,Furniture,9,53685,0,Weekday
2024-09-16,Hyderabad,Cosmetics,22,6600,0,Weekday
2024-09-17,Kolkata,Electronics,24,37608,1,Weekday
2024-09-17,Kolkata,Clothing,42,13230,1,Weekday
2024-09-17,Kolkata,Groceries,59,8673,1,Weekday
2024-09-17,Kolkata,Furniture,10,40460,0,Weekday
2024-09-17,Kolkata,Cosmetics,19,9937,1,Weekday
2024-09-17,Delhi,Electronics,15,34530,0,Weekday
2024-09-17,Delhi,Clothing,41,44936,0,Weekday
2024-09-17,Delhi,Groceries,61,11041,0,Weekday
2024-09-17,Delhi,Furniture,9,48879,1,Weekday
2024-09-17,Delhi,Cosmetics,35,9415,0,Weekday
2024-09-17,Mumbai,Electronics,18,25758,1,Weekday
2024-09-17,Mumbai,Clothing,31,10757,1,Weekday
2024-09-17,Mumbai,Groceries,59,11328,0,Weekday
2024-09-17,Mumbai,Furniture,13,61841,1,Weekday
2024-09-17,Mumbai,Cosmetics,29,7047,0,Weekday
2024-09-17,Bangalore,Electronics,23,18952,1,Weekday
2024-09-17,Bangalore,Clothing,33,13365,1,Weekday
2024-09-17,Bangalore,Groceries,62,3782,1,Weekday
2024-09-17,Bangalore,Furniture,12,64764,1,Weekday
2024-09-17,Bangalore,Cosmetics,21,15162,0,Weekday
2024-09-17,Hyderabad,Electronics,19,18734,0,Weekday
2024-09-17,Hyderabad,Clothing,42,35070,0,Weekday
2024-09-17,Hyderabad,Groceries,48,7152,0,Weekday
2024-09-17,Hyderabad,Furniture,12,37296,1,Weekday
2024-09-17,Hyderabad,Cosmetics,20,11080,0,Weekday
2024-09-18,Kolkata,Electronics,18,26946,0,Weekday
2024-09-18,Kolkata,Clothing,32,29152,0,Weekday
2024-09-18,Kolkata,Groceries,35,3115,0,Weekday
2024-09-18,Kolkata,Furniture,11,63019,0,Weekday
2024-09-18,Kolkata,Cosmetics,24,17688,1,Weekday
2024-09-18,Delhi,Electronics,24,53880,1,Weekday
2024-09-18,Delhi,Clothing,38,20786,0,Weekday
2024-09-18,Delhi,Groceries,73,11388,0,Weekday
2024-09-18,Delhi,Furniture,12,49572,1,Weekday
2024-09-18,Delhi,Cosmetics,24,4584,0,Weekday
2024-09-18,Mumbai,Electronics,25,56900,1,Weekday
2024-09-18,Mumbai,Clothing,41,38786,0,Weekday
2024-09-18,Mumbai,Groceries,44,7436,0,Weekday
2024-09-18,Mumbai,Furniture,10,54230,1,Weekday
2024-09-18,Mumbai,Cosmetics,31,9796,0,Weekday
2024-09-18,Bangalore,Electronics,19,17043,0,Weekday
2024-09-18,Bangalore,Clothing,35,19425,1,Weekday
2024-09-18,Bangalore,Groceries,59,10384,0,Weekday
2024-09-18,Bangalore,Furniture,11,22946,0,Weekday
2024-09-18,Bangalore,Cosmetics,23,18170,0,Weekday
2024-09-18,Hyderabad,Electronics,19,29564,0,Weekday
2024-09-18,Hyderabad,Clothing,35,15015,0,Weekday
2024-09-18,Hyderabad,Groceries,61,6893,0,Weekday
2024-09-18,Hyderabad,Furniture,10,53160,0,Weekday
2024-09-18,Hyderabad,Cosmetics,21,12789,0,Weekday
2024-09-19,Kolkata,Electronics,17,17102,0,Weekday
2024-09-19,Kolkata,Clothing,36,17280,1,Weekday
2024-09-19,Kolkata,Groceries,68,10948,0,Weekday
2024-09-19,Kolkata,Furniture,13,62348,1,Weekday
2024-09-19,Kolkata,Cosmetics,25,13100,0,Weekday
2024-09-19,Delhi,Electronics,19,20786,0,Weekday
2024-09-19,Delhi,Clothing,45,50805,1,Weekday
2024-09-19,Delhi,Groceries,54,10530,0,Weekday
2024-09-19,Delhi,Furniture,10,38060,0,Weekday
2024-09-19,Delhi,Cosmetics,21,12936,0,Weekday
2024-09-19,Mumbai,Electronics,21,47145,1,Weekday
2024-09-19,Mumbai,Clothing,35,27895,0,Weekday
2024-09-19,Mumbai,Groceries,65,8190,0,Weekday
2024-09-19,Mumbai,Furniture,11,42614,1,Weekday
2024-09-19,Mumbai,Cosmetics,21,12201,0,Weekday
2024-09-19,Bangalore,Electronics,20,23420,0,Weekday
2024-09-19,Bangalore,Clothing,31,34503,0,Weekday
2024-09-19,Bangalore,Groceries,39,5187,0,Weekday
2024-09-19,Bangalore,Furniture,10,45300,0,Weekday
2024-09-19,Bangalore,Cosmetics,24,17712,0,Weekday
2024-09-19,Hyderabad,Electronics,17,27761,0,Weekday
2024-09-19,Hyderabad,Clothing,23,19251,0,Weekday
2024-09-19,Hyderabad,Groceries,60,5100,0,Weekday
2024-09-19,Hyderabad,Furniture,10,16190,0,Weekday
2024-09-19,Hyderabad,Cosmetics,23,13294,0,Weekday
2024-09-20,Kolkata,Electronics,20,24820,0,Weekday
2024-09-20,Kolkata,Clothing,38,41002,0,Weekday
2024-09-20,Kolkata,Groceries,52,6292,0,Weekday
2024-09-20,Kolkata,Furniture,8,12568,0,Weekday
2024-09-20,Kolkata,Cosmetics,22,16126,0,Weekday
2024-09-20,Delhi,Electronics,17,37995,0,Weekday
2024-09-20,Delhi,Clothing,34,33694,1,Weekday
2024-09-20,Delhi,Groceries,83,7387,1,Weekday
2024-09-20,Delhi,Furniture,8,33656,0,Weekday
2024-09-20,Delhi,Cosmetics,25,17100,1,Weekday
2024-09-20,Mumbai,Electronics,22,47542,1,Weekday
2024-09-20,Mumbai,Clothing,38,12806,0,Weekday
2024-09-20,Mumbai,Groceries,65,4095,0,Weekday
2024-09-20,Mumbai,Furniture,9,26811,0,Weekday
2024-09-20,Mumbai,Cosmetics,23,13248,0,Weekday
2024-09-20,Bangalore,Electronics,22,26422,0,Weekday
2024-09-20,Bangalore,Clothing,31,11749,0,Weekday
2024-09-20,Bangalore,Groceries,91,9464,1,Weekday
2024-09-20,Bangalore,Furniture,11,55374,0,Weekday
2024-09-20,Bangalore,Cosmetics,32,24384,0,Weekday
2024-09-20,Hyderabad,Electronics,31,60884,1,Weekday
2024-09-20,Hyderabad,Clothing,42,35952,1,Weekday
2024-09-20,Hyderabad,Groceries,55,5555,0,Weekday
2024-09-20,Hyderabad,Furniture,9,34875,0,Weekday
2024-09-20,Hyderabad,Cosmetics,21,5586,0,Weekday
2024-09-21,Kolkata,Electronics,23,21781,0,Weekend
2024-09-21,Kolkata,Clothing,26,14404,0,Weekend
2024-09-21,Kolkata,Groceries,68,12580,0,Weekend
2024-09-21,Kolkata,Furniture,10,52030,0,Weekend
2024-09-21,Kolkata,Cosmetics,29,9222,0,Weekend
2024-09-21,Delhi,Electronics,17,16048,0,Weekend
2024-09-21,Delhi,Clothing,28,18480,0,Weekend
2024-09-21,Delhi,Groceries,57,4845,1,Weekend
2024-09-21,Delhi,Furniture,13,33176,0,Weekend
2024-09-21,Delhi,Cosmetics,27,15525,0,Weekend
2024-09-21,Mumbai,Electronics,18,32364,0,Weekend
2024-09-21,Mumbai,Clothing,32,22880,0,Weekend
2024-09-21,Mumbai,Groceries,66,9834,0,Weekend
2024-09-21,Mumbai,Furniture,8,36904,0,Weekend
2024-09-21,Mumbai,Cosmetics,27,18846,1,Weekend
2024-09-21,Bangalore,Electronics,20,27380,0,Weekend
2024-09-21,Bangalore,Clothing,35,39410,1,Weekend
2024-09-21,Bangalore,Groceries,42,5208,0,Weekend
2024-09-21,Bangalore,Furniture,10,35710,1,Weekend
2024-09-21,Bangalore,Cosmetics,23,3473,0,Weekend
2024-09-21,Hyderabad,Electronics,16,33232,0,Weekend
2024-09-21,Hyderabad,Clothing,39,45591,0,Weekend
2024-09-21,Hyderabad,Groceries,66,11484,1,Weekend
2024-09-21,Hyderabad,Furniture,7,27342,0,Weekend
2024-09-21,Hyderabad,Cosmetics,25,16450,1,Weekend
2024-09-22,Kolkata,Electronics,17,32538,0,Weekend
2024-09-22,Kolkata,Clothing,32,19360,0,Weekend
2024-09-22,Kolkata,Groceries,55,9460,0,Weekend
2024-09-22,Kolkata,Furniture,10,56420,0,Weekend
2024-09-22,Kolkata,Cosmetics,29,11281,0,Weekend
2024-09-22,Delhi,Electronics,22,49654,1,Weekend
2024-09-22,Delhi,Clothing,40,15720,1,Weekend
2024-09-22,Delhi,Groceries,63,8064,1,Weekend
2024-09-22,Delhi,Furniture,8,19752,1,Weekend
2024-09-22,Delhi,Cosmetics,22,17534,0,Weekend
2024-09-22,Mumbai,Electronics,29,36946,1,Weekend
2024-09-22,Mumbai,Clothing,42,17808,0,Weekend
2024-09-22,Mumbai,Groceries,55,7535,1,Weekend
2024-09-22,Mumbai,Furniture,11,65604,0,Weekend
2024-09-22,Mumbai,Cosmetics,24,16392,0,Weekend
2024-09-22,Bangalore,Electronics,19,46797,0,Weekend
2024-09-22,Bangalore,Clothing,36,38304,0,Weekend
2024-09-22,Bangalore,Groceries,57,3306,0,Weekend
2024-09-22,Bangalore,Furniture,11,32406,0,Weekend
2024-09-22,Bangalore,Cosmetics,24,18888,0,Weekend
2024-09-22,Hyderabad,Electronics,17,13821,0,Weekend
2024-09-22,Hyderabad,Clothing,23,17756,1,Weekend
2024-09-22,Hyderabad,Groceries,63,9576,0,Weekend
2024-09-22,Hyderabad,Furniture,9,26424,0,Weekend
2024-09-22,Hyderabad,Cosmetics,22,7634,1,Weekend
2024-09-23,Kolkata,Electronics,24,40248,1,Weekday
2024-09-23,Kolkata,Clothing,33,18513,0,Weekday
2024-09-23,Kolkata,Groceries,70,8820,0,Weekday
2024-09-23,Kolkata,Furniture,11,29194,1,Weekday
2024-09-23,Kolkata,Cosmetics,30,21810,1,Weekday
2024-09-23,Delhi,Electronics,21,46662,1,Weekday
2024-09-23,Delhi,Clothing,40,35080,0,Weekday
2024-09-23,Delhi,Groceries,55,6600,0,Weekday
2024-09-23,Delhi,Furniture,13,27898,0,Weekday
2024-09-23,Delhi,Cosmetics,24,15864,0,Weekday
2024-09-23,Mumbai,Electronics,22,22572,1,Weekday
2024-09-23,Mumbai,Clothing,31,36673,0,Weekday
2024-09-23,Mumbai,Groceries,64,7168,1,Weekday
2024-09-23,Mumbai,Furniture,10,26480,0,Weekday
2024-09-23,Mumbai,Cosmetics,32,21632,1,Weekday
2024-09-23,Bangalore,Electronics,15,22560,0,Weekday
2024-09-23,Bangalore,Clothing,34,39304,0,Weekday
2024-09-23,Bangalore,Groceries,54,3942,0,Weekday
2024-09-23,Bangalore,Furniture,9,53703,0,Weekday
2024-09-23,Bangalore,Cosmetics,20,11400,0,Weekday
2024-09-23,Hyderabad,Electronics,23,38203,0,Weekday
2024-09-23,Hyderabad,Clothing,40,16080,1,Weekday
2024-09-23,Hyderabad,Groceries,53,9328,0,Weekday
2024-09-23,Hyderabad,Furniture,10,32040,1,Weekday
2024-09-23,Hyderabad,Cosmetics,23,14030,0,Weekday
2024-09-24,Kolkata,Electronics,22,41404,1,Weekday
2024-09-24,Kolkata,Clothing,38,26904,1,Weekday
2024-09-24,Kolkata,Groceries,66,11154,1,Weekday
2024-09-24,Kolkata,Furniture,6,31338,0,Weekday
2024-09-24,Kolkata,Cosmetics,29,21373,0,Weekday
2024-09-24,Delhi,Electronics,15,32640,0,Weekday
2024-09-24,Delhi,Clothing,38,36328,1,Weekday
2024-09-24,Delhi,Groceries,56,10528,0,Weekday
2024-09-24,Delhi,Furniture,9,39735,0,Weekday
2024-09-24,Delhi,Cosmetics,35,10430,1,Weekday
2024-09-24,Mumbai,Electronics,24,37584,1,Weekday
2024-09-24,Mumbai,Clothing,38,19608,1,Weekday
2024-09-24,Mumbai,Groceries,73,4161,0,Weekday
2024-09-24,Mumbai,Furniture,10,32940,0,Weekday
2024-09-24,Mumbai,Cosmetics,22,12474,0,Weekday
2024-09-24,Bangalore,Electronics,28,25620,1,Weekday
2024-09-24,Bangalore,Clothing,21,13860,0,Weekday
2024-09-24,Bangalore,Groceries,49,4312,0,Weekday
2024-09-24,Bangalore,Furniture,8,29680,0,Weekday
2024-09-24,Bangalore,Cosmetics,35,9415,0,Weekday
2024-09-24,Hyderabad,Electronics,26,49322,1,Weekday
2024-09-24,Hyderabad,Clothing,42,49350,0,Weekday
2024-09-24,Hyderabad,Groceries,68,9520,0,Weekday
2024-09-24,Hyderabad,Furniture,10,31070,1,Weekday
2024-09-24,Hyderabad,Cosmetics,24,7248,0,Weekday
2024-09-25,Kolkata,Electronics,12,17760,0,Weekday
2024-09-25,Kolkata,Clothing,30,29430,0,Weekday
2024-09-25,Kolkata,Groceries,37,6549,0,Weekday
2024-09-25,Kolkata,Furniture,6,15222,0,Weekday
2024-09-25,Kolkata,Cosmetics,23,4646,0,Weekday
2024-09-25,Delhi,Electronics,21,39291,0,Weekday
2024-09-25,Delhi,Clothing,36,36072,1,Weekday
2024-09-25,Delhi,Groceries,64,8064,0,Weekday
2024-09-25,Delhi,Furniture,11,61743,0,Weekday
2024-09-25,Delhi,Cosmetics,20,15780,0,Weekday
2024-09-25,Mumbai,Electronics,20,36000,0,Weekday
2024-09-25,Mumbai,Clothing,50,45200,1,Weekday
2024-09-25,Mumbai,Groceries,66,11088,0,Weekday
2024-09-25,Mumbai,Furniture,9,49392,0,Weekday
2024-09-25,Mumbai,Cosmetics,25,12600,0,Weekday
2024-09-25,Bangalore,Electronics,21,31773,1,Weekday
2024-09-25,Bangalore,Clothing,36,28080,0,Weekday
2024-09-25,Bangalore,Groceries,69,3657,0,Weekday
2024-09-25,Bangalore,Furniture,8,12360,0,Weekday
2024-09-25,Bangalore,Cosmetics,29,5858,0,Weekday
2024-09-25,Hyderabad,Electronics,22,24068,0,Weekday
2024-09-25,Hyderabad,Clothing,29,9599,0,Weekday
2024-09-25,Hyderabad,Groceries,76,5396,0,Weekday
2024-09-25,Hyderabad,Furniture,9,41130,1,Weekday
2024-09-25,Hyderabad,Cosmetics,27,15390,1,Weekday
2024-09-26,Kolkata,Electronics,24,27024,0,Weekday
2024-09-26,Kolkata,Clothing,39,18642,0,Weekday
2024-09-26,Kolkata,Groceries,39,2184,0,Weekday
2024-09-26,Kolkata,Furniture,8,42928,0,Weekday
2024-09-26,Kolkata,Cosmetics,25,8625,0,Weekday
2024-09-26,Delhi,Electronics,15,19530,0,Weekday
2024-09-26,Delhi,Clothing,30,20190,0,Weekday
2024-09-26,Delhi,Groceries,71,4473,1,Weekday
2024-09-26,Delhi,Furniture,10,27470,0,Weekday
2024-09-26,Delhi,Cosmetics,19,4484,0,Weekday
2024-09-26,Mumbai,Electronics,13,26403,0,Weekday
2024-09-26,Mumbai,Clothing,36,14220,1,Weekday
2024-09-26,Mumbai,Groceries,72,9792,0,Weekday
2024-09-26,Mumbai,Furniture,10,59220,0,Weekday
2024-09-26,Mumbai,Cosmetics,20,15700,0,Weekday
2024-09-26,Bangalore,Electronics,15,30420,0,Weekday
2024-09-26,Bangalore,Clothing,35,10920,0,Weekday
2024-09-26,Bangalore,Groceries,70,6090,0,Weekday
2024-09-26,Bangalore,Furniture,9,26127,1,Weekday
2024-09-26,Bangalore,Cosmetics,30,18300,1,Weekday
2024-09-26,Hyderabad,Electronics,23,22264,1,Weekday
2024-09-26,Hyderabad,Clothing,40,42560,0,Weekday
2024-09-26,Hyderabad,Groceries,84,16716,0,Weekday
2024-09-26,Hyderabad,Furniture,11,26884,0,Weekday
2024-09-26,Hyderabad,Cosmetics,26,9698,0,Weekday
2024-09-27,Kolkata,Electronics,21,27972,0,Weekday
2024-09-27,Kolkata,Clothing,41,14432,0,Weekday
2024-09-27,Kolkata,Groceries,51,7293,0,Weekday
2024-09-27,Kolkata,Furniture,10,35130,0,Weekday
2024-09-27,Kolkata,Cosmetics,32,21408,1,Weekday
2024-09-27,Delhi,Electronics,18,29502,0,Weekday
2024-09-27,Delhi,Clothing,38,18164,0,Weekday
2024-09-27,Delhi,Groceries,56,10360,0,Weekday
2024-09-27,Delhi,Furniture,14,26768,1,Weekday
2024-09-27,Delhi,Cosmetics,28,15008,0,Weekday
2024-09-27,Mumbai,Electronics,21,50631,0,Weekday
2024-09-27,Mumbai,Clothing,42,21000,1,Weekday
2024-09-27,Mumbai,Groceries,63,9387,1,Weekday
2024-09-27,Mumbai,Furniture,9,14823,0,Weekday
2024-09-27,Mumbai,Cosmetics,23,8464,0,Weekday
2024-09-27,Bangalore,Electronics,25,58750,1,Weekday
2024-09-27,Bangalore,Clothing,32,30944,0,Weekday
2024-09-27,Bangalore,Groceries,42,4032,0,Weekday
2024-09-27,Bangalore,Furniture,11,63899,0,Weekday
2024-09-27,Bangalore,Cosmetics,21,9807,0,Weekday
2024-09-27,Hyderabad,Electronics,15,15150,0,Weekday
2024-09-27,Hyderabad,Clothing,38,34352,0,Weekday
2024-09-27,Hyderabad,Groceries,67,4824,0,Weekday
2024-09-27,Hyderabad,Furniture,12,34692,0,Weekday
2024-09-27,Hyderabad,Cosmetics,23,7521,0,Weekday
2024-09-28,Kolkata,Electronics,27,43011,1,Weekend
2024-09-28,Kolkata,Clothing,44,52096,1,Weekend
2024-09-28,Kolkata,Groceries,52,4472,0,Weekend
2024-09-28,Kolkata,Furniture,13,72969,0,Weekend
2024-09-28,Kolkata,Cosmetics,31,16833,1,Weekend
2024-09-28,Delhi,Electronics,22,19580,1,Weekend
2024-09-28,Delhi,Clothing,25,14475,0,Weekend
2024-09-28,Delhi,Groceries,55,8360,0,Weekend
2024-09-28,Delhi,Furniture,12,45060,1,Weekend
2024-09-28,Delhi,Cosmetics,25,8125,1,Weekend
2024-09-28,Mumbai,Electronics,20,19120,1,Weekend
2024-09-28,Mumbai,Clothing,32,16736,0,Weekend
2024-09-28,Mumbai,Groceries,62,6076,0,Weekend
2024-09-28,Mumbai,Furniture,12,33216,1,Weekend
2024-09-28,Mumbai,Cosmetics,26,12714,1,Weekend
2024-09-28,Bangalore,Electronics,22,23628,1,Weekend
2024-09-28,Bangalore,Clothing,36,27144,0,Weekend
2024-09-28,Bangalore,Groceries,77,6083,1,Weekend
2024-09-28,Bangalore,Furniture,11,32626,0,Weekend
2024-09-28,Bangalore,Cosmetics,35,5985,1,Weekend
2024-09-28,Hyderabad,Electronics,18,23814,0,Weekend
2024-09-28,Hyderabad,Clothing,41,17220,1,Weekend
2024-09-28,Hyderabad,Groceries,62,3782,0,Weekend
2024-09-28,Hyderabad,Furniture,11,43472,0,Weekend
2024-09-28,Hyderabad,Cosmetics,29,22098,1,Weekend
2024-09-29,Kolkata,Electronics,17,33422,0,Weekend
2024-09-29,Kolkata,Clothing,29,15834,1,Weekend
2024-09-29,Kolkata,Groceries,46,4646,0,Weekend
2024-09-29,Kolkata,Furniture,10,46230,0,Weekend
2024-09-29,Kolkata,Cosmetics,29,20677,0,Weekend
2024-09-29,Delhi,Electronics,17,14790,0,Weekend
2024-09-29,Delhi,Clothing,33,32340,1,Weekend
2024-09-29,Delhi,Groceries,79,15484,1,Weekend
2024-09-29,Delhi,Furniture,9,32517,0,Weekend
2024-09-29,Delhi,Cosmetics,22,14344,1,Weekend
2024-09-29,Mumbai,Electronics,21,35931,0,Weekend
2024-09-29,Mumbai,Clothing,27,12906,0,Weekend
2024-09-29,Mumbai,Groceries,77,15323,1,Weekend
2024-09-29,Mumbai,Furniture,9,25857,0,Weekend
2024-09-29,Mumbai,Cosmetics,17,6987,0,Weekend
2024-09-29,Bangalore,Electronics,22,33154,0,Weekend
2024-09-29,Bangalore,Clothing,36,25524,0,Weekend
2024-09-29,Bangalore,Groceries,75,12825,1,Weekend
2024-09-29,Bangalore,Furniture,9,41697,0,Weekend
2024-09-29,Bangalore,Cosmetics,29,12992,1,Weekend
2024-09-29,Hyderabad,Electronics,17,17425,1,Weekend
2024-09-29,Hyderabad,Clothing,44,31240,0,Weekend
2024-09-29,Hyderabad,Groceries,48,5376,0,Weekend
2024-09-29,Hyderabad,Furniture,11,42900,0,Weekend
2024-09-29,Hyderabad,Cosmetics,20,15540,0,Weekend
2024-09-30,Kolkata,Electronics,19,41040,0,Weekday
2024-09-30,Kolkata,Clothing,29,21141,0,Weekday
2024-09-30,Kolkata,Groceries,58,5916,0,Weekday
2024-09-30,Kolkata,Furniture,10,42020,0,Weekday
2024-09-30,Kolkata,Cosmetics,24,10152,0,Weekday
2024-09-30,Delhi,Electronics,18,37224,0,Weekday
2024-09-30,Delhi,Clothing,37,12654,0,Weekday
2024-09-30,Delhi,Groceries,57,11343,0,Weekday
2024-09-30,Delhi,Furniture,10,56040,0,Weekday
2024-09-30,Delhi,Cosmetics,26,19318,0,Weekday
2024-09-30,Mumbai,Electronics,22,30558,0,Weekday
2024-09-30,Mumbai,Clothing,41,19639,0,Weekday
2024-09-30,Mumbai,Groceries,63,9828,1,Weekday
2024-09-30,Mumbai,Furniture,11,63107,0,Weekday
2024-09-30,Mumbai,Cosmetics,23,9844,0,Weekday
2024-09-30,Bangalore,Electronics,22,45166,1,Weekday
2024-09-30,Bangalore,Clothing,28,22904,0,Weekday
2024-09-30,Bangalore,Groceries,90,12780,1,Weekday
2024-09-30,Bangalore,Furniture,9,29178,0,Weekday
2024-09-30,Bangalore,Cosmetics,27,4995,0,Weekday
2024-09-30,Hyderabad,Electronics,21,28287,0,Weekday
2024-09-30,Hyderabad,Clothing,36,25920,0,Weekday
2024-09-30,Hyderabad,Groceries,54,8424,0,Weekday
2024-09-30,Hyderabad,Furniture,10,18880,1,Weekday
2024-09-30,Hyderabad,Cosmetics,34,5202,1,Weekday
2024-10-01,Kolkata,Electronics,28,23520,0,Weekday
2024-10-01,Kolkata,Clothing,54,46224,0,Weekday
2024-10-01,Kolkata,Groceries,58,10266,0,Weekday
2024-10-01,Kolkata,Furniture,14,81312,0,Weekday
2024-10-01,Kolkata,Cosmetics,39,9087,1,Weekday
2024-10-01,Delhi,Electronics,30,66420,0,Weekday
2024-10-01,Delhi,Clothing,46,33626,0,Weekday
2024-10-01,Delhi,Groceries,78,7488,1,Weekday
2024-10-01,Delhi,Furniture,11,20262,0,Weekday
2024-10-01,Delhi,Cosmetics,35,14140,0,Weekday
2024-10-01,Mumbai,Electronics,23,31510,1,Weekday
2024-10-01,Mumbai,Clothing,40,38920,0,Weekday
2024-10-01,Mumbai,Groceries,95,5035,1,Weekday
2024-10-01,Mumbai,Furniture,11,59543,0,Weekday
2024-10-01,Mumbai,Cosmetics,31,11191,0,Weekday
2024-10-01,Bangalore,Electronics,26,37570,0,Weekday
2024-10-01,Bangalore,Clothing,28,13916,0,Weekday
2024-10-01,Bangalore,Groceries,79,4503,0,Weekday
2024-10-01,Bangalore,Furniture,15,70560,0,Weekday
2024-10-01,Bangalore,Cosmetics,23,11799,0,Weekday
2024-10-01,Hyderabad,Electronics,31,69905,1,Weekday
2024-10-01,Hyderabad,Clothing,51,42228,0,Weekday
2024-10-01,Hyderabad,Groceries,76,13832,0,Weekday
2024-10-01,Hyderabad,Furniture,12,54336,0,Weekday
2024-10-01,Hyderabad,Cosmetics,33,14718,0,Weekday
2024-10-02,Kolkata,Electronics,17,17680,0,Weekday
2024-10-02,Kolkata,Clothing,40,20880,0,Weekday
2024-10-02,Kolkata,Groceries,88,9504,1,Weekday
2024-10-02,Kolkata,Furniture,12,56688,1,Weekday
2024-10-02,Kolkata,Cosmetics,30,17640,0,Weekday
2024-10-02,Delhi,Electronics,30,50070,1,Weekday
2024-10-02,Delhi,Clothing,48,22080,1,Weekday
2024-10-02,Delhi,Groceries,65,8450,0,Weekday
2024-10-02,Delhi,Furniture,14,29876,0,Weekday
2024-10-02,Delhi,Cosmetics,32,13216,0,Weekday
2024-10-02,Mumbai,Electronics,28,32228,1,Weekday
2024-10-02,Mumbai,Clothing,45,16335,1,Weekday
2024-10-02,Mumbai,Groceries,91,9919,0,Weekday
2024-10-02,Mumbai,Furniture,11,62557,0,Weekday
2024-10-02,Mumbai,Cosmetics,29,8932,0,Weekday
2024-10-02,Bangalore,Electronics,22,37774,0,Weekday
2024-10-02,Bangalore,Clothing,46,33626,0,Weekday
2024-10-02,Bangalore,Groceries,85,6800,0,Weekday
2024-10-02,Bangalore,Furniture,9,37188,0,Weekday
2024-10-02,Bangalore,Cosmetics,30,14730,1,Weekday
2024-10-02,Hyderabad,Electronics,28,60032,0,Weekday
2024-10-02,Hyderabad,Clothing,44,15664,0,Weekday
2024-10-02,Hyderabad,Groceries,73,5986,0,Weekday
2024-10-02,Hyderabad,Furniture,10,21180,0,Weekday
2024-10-02,Hyderabad,Cosmetics,21,12768,0,Weekday
2024-10-03,Kolkata,Electronics,27,47574,0,Weekday
2024-10-03,Kolkata,Clothing,32,17184,0,Weekday
2024-10-03,Kolkata,Groceries,62,6014,0,Weekday
2024-10-03,Kolkata,Furniture,12,34584,0,Weekday
2024-10-03,Kolkata,Cosmetics,33,15246,0,Weekday
2024-10-03,Delhi,Electronics,25,50000,0,Weekday
2024-10-03,Delhi,Clothing,42,27048,0,Weekday
2024-10-03,Delhi,Groceries,108,20736,1,Weekday
2024-10-03,Delhi,Furniture,15,49755,0,Weekday
2024-10-03,Delhi,Cosmetics,30,21270,0,Weekday
2024-10-03,Mumbai,Electronics,19,15789,0,Weekday
2024-10-03,Mumbai,Clothing,55,64350,1,Weekday
2024-10-03,Mumbai,Groceries,83,10292,1,Weekday
2024-10-03,Mumbai,Furniture,12,60744,0,Weekday
2024-10-03,Mumbai,Cosmetics,26,20696,0,Weekday
2024-10-03,Bangalore,Electronics,20,46680,0,Weekday
2024-10-03,Bangalore,Clothing,43,30745,0,Weekday
2024-10-03,Bangalore,Groceries,84,14532,0,Weekday
2024-10-03,Bangalore,Furniture,12,51276,0,Weekday
2024-10-03,Bangalore,Cosmetics,31,9734,0,Weekday
2024-10-03,Hyderabad,Electronics,34,61098,1,Weekday
2024-10-03,Hyderabad,Clothing,39,46098,0,Weekday
2024-10-03,Hyderabad,Groceries,76,9956,0,Weekday
2024-10-03,Hyderabad,Furniture,10,48670,0,Weekday
2024-10-03,Hyderabad,Cosmetics,24,13392,0,Weekday
2024-10-04,Kolkata,Electronics,23,45494,0,Weekday
2024-10-04,Kolkata,Clothing,42,32508,0,Weekday
2024-10-04,Kolkata,Groceries,85,10455,0,Weekday
2024-10-04,Kolkata,Furniture,11,37147,0,Weekday
2024-10-04,Kolkata,Cosmetics,30,23580,0,Weekday
2024-10-04,Delhi,Electronics,28,67564,0,Weekday
2024-10-04,Delhi,Clothing,47,26320,0,Weekday
2024-10-04,Delhi,Groceries,91,7098,0,Weekday
2024-10-04,Delhi,Furniture,11,28655,0,Weekday
2024-10-04,Delhi,Cosmetics,34,11356,0,Weekday
2024-10-04,Mumbai,Electronics,24,59736,0,Weekday
2024-10-04,Mumbai,Clothing,42,25074,1,Weekday
2024-10-04,Mumbai,Groceries,62,5518,0,Weekday
2024-10-04,Mumbai,Furniture,12,50628,0,Weekday
2024-10-04,Mumbai,Cosmetics,29,17748,0,Weekday
2024-10-04,Bangalore,Electronics,29,57014,1,Weekday
2024-10-04,Bangalore,Clothing,38,26144,0,Weekday
